order_item_id,order_id,product_id,quantity,unit_price,discount_amount,_loaded_at
ITEM-0004207,ORD-001599,PROD-0015,4,168.32,0,2026-04-24T19:23:36.445870
ITEM-0004208,ORD-000533,PROD-0004,3,225.69,31.79,2026-04-24T19:23:36.445876
ITEM-0004209,ORD-001938,PROD-0013,2,204.94,0,2026-04-24T19:23:36.445882
ITEM-0004210,ORD-000500,PROD-0003,3,22.33,0,2026-04-24T19:23:36.445886
ITEM-0004211,ORD-001997,PROD-0007,2,231.01,0,2026-04-24T19:23:36.445891
ITEM-0004212,ORD-000908,PROD-0002,1,191.67,0,2026-04-24T19:23:36.445895
ITEM-0004213,ORD-000004,PROD-0006,2,60.51,0.1,2026-04-24T19:23:36.445901
ITEM-0004214,ORD-000597,PROD-0017,4,209.74,12.42,2026-04-24T19:23:36.445909
ITEM-0004215,ORD-001174,PROD-0015,4,168.32,0,2026-04-24T19:23:36.445914
ITEM-0004216,ORD-000990,PROD-0001,4,110.4,0,2026-04-24T19:23:36.445919
ITEM-0004217,ORD-000953,PROD-0014,1,118.27,4.21,2026-04-24T19:23:36.445925
ITEM-0004218,ORD-000765,PROD-0013,2,204.94,0,2026-04-24T19:23:36.445930
ITEM-0004219,ORD-000989,PROD-0001,4,110.4,0,2026-04-24T19:23:36.445934
ITEM-0004220,ORD-000380,PROD-0023,1,247.1,0,2026-04-24T19:23:36.445939
ITEM-0004221,ORD-000578,PROD-0004,4,225.69,0,2026-04-24T19:23:36.445944
ITEM-0004222,ORD-001346,PROD-0018,4,99.3,0,2026-04-24T19:23:36.445949
ITEM-0004223,ORD-001667,PROD-0010,1,169.89,0,2026-04-24T19:23:36.445953
ITEM-0004224,ORD-001815,PROD-0019,2,22.94,0,2026-04-24T19:23:36.445958
ITEM-0004225,ORD-000610,PROD-0022,2,136.57,0,2026-04-24T19:23:36.445962
ITEM-0004226,ORD-000526,PROD-0021,3,114.51,0,2026-04-24T19:23:36.445967
ITEM-0004227,ORD-000224,PROD-0020,4,44.26,0,2026-04-24T19:23:36.445974
ITEM-0004228,ORD-000662,PROD-0019,1,22.94,0,2026-04-24T19:23:36.445981
ITEM-0004229,ORD-000042,PROD-0023,2,247.1,0,2026-04-24T19:23:36.445986
ITEM-0004230,ORD-001166,PROD-0013,3,204.94,0,2026-04-24T19:23:36.445991
ITEM-0004231,ORD-000470,PROD-0002,4,191.67,0,2026-04-24T19:23:36.445996
ITEM-0004232,ORD-001356,PROD-0010,2,169.89,0,2026-04-24T19:23:36.446001
ITEM-0004233,ORD-000253,PROD-0004,4,225.69,0,2026-04-24T19:23:36.446006
ITEM-0004234,ORD-000766,PROD-0018,1,99.3,0,2026-04-24T19:23:36.446011
ITEM-0004235,ORD-001116,PROD-0018,1,99.3,0,2026-04-24T19:23:36.446015
ITEM-0004236,ORD-000023,PROD-0005,4,212.75,0,2026-04-24T19:23:36.446020
ITEM-0004237,ORD-001968,PROD-0015,3,168.32,0,2026-04-24T19:23:36.446025
ITEM-0004238,ORD-000510,PROD-0011,2,12.34,0,2026-04-24T19:23:36.446029
ITEM-0004239,ORD-001600,PROD-0021,4,114.51,0,2026-04-24T19:23:36.446034
ITEM-0004240,ORD-000008,PROD-0011,2,12.34,0,2026-04-24T19:23:36.446041
ITEM-0004241,ORD-001171,PROD-0005,2,212.75,0,2026-04-24T19:23:36.446046
ITEM-0004242,ORD-001045,PROD-0024,1,227.6,0,2026-04-24T19:23:36.446050
ITEM-0004243,ORD-001054,PROD-0015,3,168.32,0,2026-04-24T19:23:36.446057
ITEM-0004244,ORD-000475,PROD-0001,2,110.4,15.37,2026-04-24T19:23:36.446063
ITEM-0004245,ORD-001549,PROD-0007,3,231.01,0,2026-04-24T19:23:36.446068
ITEM-0004246,ORD-001719,PROD-0017,3,209.74,0,2026-04-24T19:23:36.446073
ITEM-0004247,ORD-000742,PROD-0020,1,44.26,0,2026-04-24T19:23:36.446077
ITEM-0004248,ORD-000173,PROD-0015,2,168.32,8.24,2026-04-24T19:23:36.446083
ITEM-0004249,ORD-000520,PROD-0016,3,263.57,0,2026-04-24T19:23:36.446088
ITEM-0004250,ORD-001446,PROD-0013,2,204.94,0,2026-04-24T19:23:36.446092
ITEM-0004251,ORD-000334,PROD-0012,1,127.67,0,2026-04-24T19:23:36.446097
ITEM-0004252,ORD-001859,PROD-0024,1,227.6,0,2026-04-24T19:23:36.446102
ITEM-0004253,ORD-001113,PROD-0025,1,95.46,0,2026-04-24T19:23:36.446108
ITEM-0004254,ORD-000677,PROD-0008,2,218.02,0,2026-04-24T19:23:36.446113
ITEM-0004255,ORD-000025,PROD-0012,4,127.67,0,2026-04-24T19:23:36.446118
ITEM-0004256,ORD-000930,PROD-0008,3,218.02,28.2,2026-04-24T19:23:36.446124
ITEM-0004257,ORD-000996,PROD-0004,4,225.69,2.76,2026-04-24T19:23:36.446130
ITEM-0004258,ORD-000708,PROD-0023,1,247.1,0,2026-04-24T19:23:36.446134
ITEM-0004259,ORD-000622,PROD-0014,4,118.27,15.85,2026-04-24T19:23:36.446140
ITEM-0004260,ORD-001911,PROD-0003,2,22.33,0,2026-04-24T19:23:36.446148
ITEM-0004261,ORD-000191,PROD-0023,4,247.1,0,2026-04-24T19:23:36.446153
ITEM-0004262,ORD-000475,PROD-0013,3,204.94,0,2026-04-24T19:23:36.446157
ITEM-0004263,ORD-000918,PROD-0025,3,95.46,0,2026-04-24T19:23:36.446162
ITEM-0004264,ORD-001142,PROD-0013,3,204.94,0,2026-04-24T19:23:36.446167
ITEM-0004265,ORD-001773,PROD-0015,4,168.32,0,2026-04-24T19:23:36.446172
ITEM-0004266,ORD-000574,PROD-0022,4,136.57,0.19,2026-04-24T19:23:36.446180
ITEM-0004267,ORD-001955,PROD-0008,3,218.02,0,2026-04-24T19:23:36.446185
ITEM-0004268,ORD-001369,PROD-0021,4,114.51,0,2026-04-24T19:23:36.446191
ITEM-0004269,ORD-000968,PROD-0008,1,218.02,0,2026-04-24T19:23:36.446195
ITEM-0004270,ORD-000463,PROD-0025,2,95.46,0,2026-04-24T19:23:36.446200
ITEM-0004271,ORD-000861,PROD-0006,3,60.51,0,2026-04-24T19:23:36.446205
ITEM-0004272,ORD-001547,PROD-0024,4,227.6,0,2026-04-24T19:23:36.446209
ITEM-0004273,ORD-001597,PROD-0016,3,263.57,13.45,2026-04-24T19:23:36.446215
ITEM-0004274,ORD-001837,PROD-0001,3,110.4,0,2026-04-24T19:23:36.446220
ITEM-0004275,ORD-001436,PROD-0018,1,99.3,0,2026-04-24T19:23:36.446225
ITEM-0004276,ORD-000706,PROD-0015,2,168.32,13.67,2026-04-24T19:23:36.446231
ITEM-0004277,ORD-000333,PROD-0013,1,204.94,25.98,2026-04-24T19:23:36.446236
ITEM-0004278,ORD-001597,PROD-0016,1,263.57,0,2026-04-24T19:23:36.446241
ITEM-0004279,ORD-000613,PROD-0019,3,22.94,2.47,2026-04-24T19:23:36.446249
ITEM-0004280,ORD-000105,PROD-0016,4,263.57,4.16,2026-04-24T19:23:36.446255
ITEM-0004281,ORD-001805,PROD-0016,4,263.57,0,2026-04-24T19:23:36.446260
ITEM-0004282,ORD-001523,PROD-0015,3,168.32,0,2026-04-24T19:23:36.446265
ITEM-0004283,ORD-000307,PROD-0012,4,127.67,0,2026-04-24T19:23:36.446270
ITEM-0004284,ORD-000794,PROD-0017,4,209.74,0,2026-04-24T19:23:36.446274
ITEM-0004285,ORD-000692,PROD-0022,2,136.57,0,2026-04-24T19:23:36.446279
ITEM-0004286,ORD-001188,PROD-0009,1,148.27,0,2026-04-24T19:23:36.446285
ITEM-0004287,ORD-001758,PROD-0001,3,110.4,6.3,2026-04-24T19:23:36.446290
ITEM-0004288,ORD-000889,PROD-0012,4,127.67,0,2026-04-24T19:23:36.446295
ITEM-0004289,ORD-001471,PROD-0013,2,204.94,29.32,2026-04-24T19:23:36.446301
ITEM-0004290,ORD-000271,PROD-0014,1,118.27,0,2026-04-24T19:23:36.446306
ITEM-0004291,ORD-001572,PROD-0014,4,118.27,0,2026-04-24T19:23:36.446314
ITEM-0004292,ORD-000768,PROD-0015,4,168.32,11.08,2026-04-24T19:23:36.446323
ITEM-0004293,ORD-000421,PROD-0015,1,168.32,0,2026-04-24T19:23:36.446330
ITEM-0004294,ORD-000457,PROD-0019,4,22.94,0,2026-04-24T19:23:36.446335
ITEM-0004295,ORD-001801,PROD-0016,4,263.57,0,2026-04-24T19:23:36.446340
ITEM-0004296,ORD-001609,PROD-0024,4,227.6,0,2026-04-24T19:23:36.446345
ITEM-0004297,ORD-000733,PROD-0003,1,22.33,2.54,2026-04-24T19:23:36.446351
ITEM-0004298,ORD-000860,PROD-0004,2,225.69,0,2026-04-24T19:23:36.446355
ITEM-0004299,ORD-000067,PROD-0006,2,60.51,0,2026-04-24T19:23:36.446360
ITEM-0004300,ORD-000336,PROD-0014,2,118.27,0,2026-04-24T19:23:36.446365
ITEM-0004301,ORD-001590,PROD-0008,2,218.02,0,2026-04-24T19:23:36.446370
ITEM-0004302,ORD-000442,PROD-0008,1,218.02,0,2026-04-24T19:23:36.446374
ITEM-0004303,ORD-000777,PROD-0020,2,44.26,0,2026-04-24T19:23:36.446379
ITEM-0004304,ORD-001710,PROD-0001,4,110.4,14.73,2026-04-24T19:23:36.446385
ITEM-0004305,ORD-001393,PROD-0013,3,204.94,0,2026-04-24T19:23:36.446393
ITEM-0004306,ORD-001341,PROD-0001,4,110.4,0,2026-04-24T19:23:36.446397
ITEM-0004307,ORD-001102,PROD-0005,2,212.75,0,2026-04-24T19:23:36.446438
ITEM-0004308,ORD-001227,PROD-0013,3,204.94,0,2026-04-24T19:23:36.446446
ITEM-0004309,ORD-000704,PROD-0010,1,169.89,0,2026-04-24T19:23:36.446451
ITEM-0004310,ORD-000100,PROD-0008,4,218.02,0,2026-04-24T19:23:36.446456
ITEM-0004311,ORD-001088,PROD-0002,4,191.67,7.62,2026-04-24T19:23:36.446469
ITEM-0004312,ORD-000981,PROD-0018,3,99.3,0,2026-04-24T19:23:36.446475
ITEM-0004313,ORD-000239,PROD-0025,3,95.46,0,2026-04-24T19:23:36.446480
ITEM-0004314,ORD-000742,PROD-0019,1,22.94,0,2026-04-24T19:23:36.446485
ITEM-0004315,ORD-000014,PROD-0012,3,127.67,10.14,2026-04-24T19:23:36.446492
ITEM-0004316,ORD-000620,PROD-0011,2,12.34,0.76,2026-04-24T19:23:36.446499
ITEM-0004317,ORD-000062,PROD-0005,3,212.75,0,2026-04-24T19:23:36.446504
ITEM-0004318,ORD-001306,PROD-0016,4,263.57,0,2026-04-24T19:23:36.446511
ITEM-0004319,ORD-000370,PROD-0015,4,168.32,0,2026-04-24T19:23:36.446516
ITEM-0004320,ORD-001948,PROD-0002,2,191.67,0,2026-04-24T19:23:36.446521
ITEM-0004321,ORD-001819,PROD-0005,2,212.75,0,2026-04-24T19:23:36.446526
ITEM-0004322,ORD-001842,PROD-0003,4,22.33,0,2026-04-24T19:23:36.446531
ITEM-0004323,ORD-001976,PROD-0003,3,22.33,0,2026-04-24T19:23:36.446538
ITEM-0004324,ORD-001356,PROD-0014,2,118.27,13.76,2026-04-24T19:23:36.446545
ITEM-0004325,ORD-001591,PROD-0005,4,212.75,0,2026-04-24T19:23:36.446550
ITEM-0004326,ORD-000416,PROD-0016,2,263.57,20.53,2026-04-24T19:23:36.446556
ITEM-0004327,ORD-000323,PROD-0023,1,247.1,0,2026-04-24T19:23:36.446561
ITEM-0004328,ORD-000356,PROD-0010,3,169.89,0,2026-04-24T19:23:36.446566
ITEM-0004329,ORD-001366,PROD-0019,1,22.94,0,2026-04-24T19:23:36.446570
ITEM-0004330,ORD-000236,PROD-0019,4,22.94,0,2026-04-24T19:23:36.446575
ITEM-0004331,ORD-001557,PROD-0014,1,118.27,0,2026-04-24T19:23:36.446582
ITEM-0004332,ORD-000040,PROD-0006,1,60.51,0,2026-04-24T19:23:36.446587
ITEM-0004333,ORD-000367,PROD-0011,1,12.34,0,2026-04-24T19:23:36.446592
ITEM-0004334,ORD-001403,PROD-0017,4,209.74,0,2026-04-24T19:23:36.446596
ITEM-0004335,ORD-000327,PROD-0003,2,22.33,0.49,2026-04-24T19:23:36.446602
ITEM-0004336,ORD-001818,PROD-0024,1,227.6,0,2026-04-24T19:23:36.446607
ITEM-0004337,ORD-001940,PROD-0016,3,263.57,0,2026-04-24T19:23:36.446612
ITEM-0004338,ORD-001086,PROD-0009,1,148.27,0,2026-04-24T19:23:36.446617
ITEM-0004339,ORD-001426,PROD-0016,2,263.57,0,2026-04-24T19:23:36.446621
ITEM-0004340,ORD-000851,PROD-0003,1,22.33,0.9,2026-04-24T19:23:36.446627
ITEM-0004341,ORD-001515,PROD-0005,4,212.75,0,2026-04-24T19:23:36.446632
ITEM-0004342,ORD-000831,PROD-0001,1,110.4,0,2026-04-24T19:23:36.446637
ITEM-0004343,ORD-000350,PROD-0022,4,136.57,0,2026-04-24T19:23:36.446644
ITEM-0004344,ORD-000986,PROD-0002,2,191.67,11.45,2026-04-24T19:23:36.446653
ITEM-0004345,ORD-001112,PROD-0018,3,99.3,0,2026-04-24T19:23:36.446658
ITEM-0004346,ORD-001982,PROD-0007,2,231.01,0,2026-04-24T19:23:36.446664
ITEM-0004347,ORD-000488,PROD-0012,4,127.67,0,2026-04-24T19:23:36.446668
ITEM-0004348,ORD-001449,PROD-0023,2,247.1,0,2026-04-24T19:23:36.446673
ITEM-0004349,ORD-001630,PROD-0021,1,114.51,0,2026-04-24T19:23:36.446678
ITEM-0004350,ORD-001218,PROD-0003,3,22.33,0,2026-04-24T19:23:36.446683
ITEM-0004351,ORD-000995,PROD-0005,2,212.75,0,2026-04-24T19:23:36.446688
ITEM-0004352,ORD-001089,PROD-0003,3,22.33,0,2026-04-24T19:23:36.446692
ITEM-0004353,ORD-000943,PROD-0011,1,12.34,0,2026-04-24T19:23:36.446697
ITEM-0004354,ORD-001480,PROD-0001,1,110.4,0,2026-04-24T19:23:36.446704
ITEM-0004355,ORD-001735,PROD-0004,4,225.69,0,2026-04-24T19:23:36.446710
ITEM-0004356,ORD-000265,PROD-0016,2,263.57,0,2026-04-24T19:23:36.446715
ITEM-0004357,ORD-000095,PROD-0012,1,127.67,0,2026-04-24T19:23:36.446721
ITEM-0004358,ORD-001477,PROD-0004,2,225.69,0,2026-04-24T19:23:36.446726
ITEM-0004359,ORD-001444,PROD-0012,2,127.67,0,2026-04-24T19:23:36.446731
ITEM-0004360,ORD-001179,PROD-0005,4,212.75,26.53,2026-04-24T19:23:36.446737
ITEM-0004361,ORD-001200,PROD-0021,2,114.51,0,2026-04-24T19:23:36.446742
ITEM-0004362,ORD-000212,PROD-0011,2,12.34,0,2026-04-24T19:23:36.446747
ITEM-0004363,ORD-000159,PROD-0011,3,12.34,1.5,2026-04-24T19:23:36.446753
ITEM-0004364,ORD-000171,PROD-0014,2,118.27,11.46,2026-04-24T19:23:36.446758
ITEM-0004365,ORD-000956,PROD-0010,2,169.89,23.04,2026-04-24T19:23:36.446764
ITEM-0004366,ORD-001760,PROD-0011,4,12.34,0,2026-04-24T19:23:36.446770
ITEM-0004367,ORD-001661,PROD-0004,3,225.69,10.12,2026-04-24T19:23:36.446776
ITEM-0004368,ORD-000325,PROD-0015,2,168.32,0,2026-04-24T19:23:36.446780
ITEM-0004369,ORD-000164,PROD-0013,2,204.94,0,2026-04-24T19:23:36.446785
ITEM-0004370,ORD-000365,PROD-0017,2,209.74,0,2026-04-24T19:23:36.446793
ITEM-0004371,ORD-000483,PROD-0010,4,169.89,0,2026-04-24T19:23:36.446798
ITEM-0004372,ORD-000945,PROD-0025,4,95.46,0,2026-04-24T19:23:36.446802
ITEM-0004373,ORD-000392,PROD-0016,2,263.57,10.2,2026-04-24T19:23:36.446808
ITEM-0004374,ORD-001810,PROD-0021,3,114.51,0,2026-04-24T19:23:36.446813
ITEM-0004375,ORD-000948,PROD-0011,3,12.34,0,2026-04-24T19:23:36.446817
ITEM-0004376,ORD-001996,PROD-0017,4,209.74,0,2026-04-24T19:23:36.446822
ITEM-0004377,ORD-000692,PROD-0013,3,204.94,0,2026-04-24T19:23:36.446826
ITEM-0004378,ORD-001062,PROD-0013,3,204.94,0,2026-04-24T19:23:36.446831
ITEM-0004379,ORD-001171,PROD-0022,1,136.57,12.57,2026-04-24T19:23:36.446837
ITEM-0004380,ORD-001094,PROD-0002,2,191.67,0,2026-04-24T19:23:36.446842
ITEM-0004381,ORD-000257,PROD-0021,1,114.51,0,2026-04-24T19:23:36.446846
ITEM-0004382,ORD-000858,PROD-0010,4,169.89,0,2026-04-24T19:23:36.446851
ITEM-0004383,ORD-001163,PROD-0002,1,191.67,0,2026-04-24T19:23:36.446859
ITEM-0004384,ORD-000859,PROD-0010,1,169.89,0,2026-04-24T19:23:36.446864
ITEM-0004385,ORD-000979,PROD-0023,3,247.1,0,2026-04-24T19:23:36.446868
ITEM-0004386,ORD-000344,PROD-0014,2,118.27,0,2026-04-24T19:23:36.446875
ITEM-0004387,ORD-001985,PROD-0013,4,204.94,0,2026-04-24T19:23:36.446879
ITEM-0004388,ORD-000536,PROD-0023,2,247.1,0,2026-04-24T19:23:36.446884
ITEM-0004389,ORD-001602,PROD-0020,2,44.26,1.47,2026-04-24T19:23:36.446890
ITEM-0004390,ORD-001558,PROD-0020,2,44.26,0,2026-04-24T19:23:36.446895
ITEM-0004391,ORD-000121,PROD-0003,3,22.33,2.11,2026-04-24T19:23:36.446937
ITEM-0004392,ORD-000496,PROD-0004,3,225.69,0,2026-04-24T19:23:36.446949
ITEM-0004393,ORD-000378,PROD-0004,1,225.69,0,2026-04-24T19:23:36.446960
ITEM-0004394,ORD-000135,PROD-0006,4,60.51,0,2026-04-24T19:23:36.446966
ITEM-0004395,ORD-001171,PROD-0009,4,148.27,7.3,2026-04-24T19:23:36.446973
ITEM-0004396,ORD-001069,PROD-0001,1,110.4,0,2026-04-24T19:23:36.446982
ITEM-0004397,ORD-000446,PROD-0009,2,148.27,17.73,2026-04-24T19:23:36.446988
ITEM-0004398,ORD-000628,PROD-0011,3,12.34,0,2026-04-24T19:23:36.446993
ITEM-0004399,ORD-001306,PROD-0006,2,60.51,0,2026-04-24T19:23:36.446998
ITEM-0004400,ORD-001402,PROD-0008,3,218.02,0,2026-04-24T19:23:36.447003
ITEM-0004401,ORD-001633,PROD-0014,4,118.27,0,2026-04-24T19:23:36.447008
ITEM-0004402,ORD-001219,PROD-0003,3,22.33,0,2026-04-24T19:23:36.447012
ITEM-0004403,ORD-001576,PROD-0001,2,110.4,0,2026-04-24T19:23:36.447017
ITEM-0004404,ORD-001597,PROD-0006,3,60.51,0,2026-04-24T19:23:36.447022
ITEM-0004405,ORD-000088,PROD-0008,4,218.02,0,2026-04-24T19:23:36.447027
ITEM-0004406,ORD-001153,PROD-0024,2,227.6,0,2026-04-24T19:23:36.447031
ITEM-0004407,ORD-001303,PROD-0001,1,110.4,0,2026-04-24T19:23:36.447036
ITEM-0004408,ORD-000929,PROD-0002,4,191.67,0,2026-04-24T19:23:36.447041
ITEM-0004409,ORD-000617,PROD-0014,1,118.27,11.44,2026-04-24T19:23:36.447049
ITEM-0004410,ORD-000511,PROD-0005,4,212.75,0,2026-04-24T19:23:36.447054
ITEM-0004411,ORD-001349,PROD-0024,3,227.6,0,2026-04-24T19:23:36.447059
ITEM-0004412,ORD-000510,PROD-0002,3,191.67,0,2026-04-24T19:23:36.447064
ITEM-0004413,ORD-001227,PROD-0004,4,225.69,0,2026-04-24T19:23:36.447068
ITEM-0004414,ORD-000908,PROD-0005,1,212.75,0,2026-04-24T19:23:36.447073
ITEM-0004415,ORD-000403,PROD-0012,3,127.67,4.3,2026-04-24T19:23:36.447079
ITEM-0004416,ORD-000820,PROD-0010,2,169.89,0,2026-04-24T19:23:36.447084
ITEM-0004417,ORD-001749,PROD-0019,1,22.94,0,2026-04-24T19:23:36.447090
ITEM-0004418,ORD-001411,PROD-0007,2,231.01,0,2026-04-24T19:23:36.447096
ITEM-0004419,ORD-001143,PROD-0012,2,127.67,0,2026-04-24T19:23:36.447101
ITEM-0004420,ORD-000406,PROD-0023,2,247.1,0,2026-04-24T19:23:36.447106
ITEM-0004421,ORD-001914,PROD-0008,1,218.02,8.05,2026-04-24T19:23:36.447112
ITEM-0004422,ORD-000510,PROD-0016,2,263.57,0,2026-04-24T19:23:36.447118
ITEM-0004423,ORD-000472,PROD-0021,2,114.51,0,2026-04-24T19:23:36.447124
ITEM-0004424,ORD-000367,PROD-0014,3,118.27,0,2026-04-24T19:23:36.447128
ITEM-0004425,ORD-001912,PROD-0005,3,212.75,0,2026-04-24T19:23:36.447133
ITEM-0004426,ORD-001104,PROD-0009,1,148.27,0,2026-04-24T19:23:36.447138
ITEM-0004427,ORD-000940,PROD-0012,2,127.67,0,2026-04-24T19:23:36.447143
ITEM-0004428,ORD-000711,PROD-0006,1,60.51,0,2026-04-24T19:23:36.447147
ITEM-0004429,ORD-000258,PROD-0002,3,191.67,11.49,2026-04-24T19:23:36.447153
ITEM-0004430,ORD-001678,PROD-0008,2,218.02,0,2026-04-24T19:23:36.447158
ITEM-0004431,ORD-000749,PROD-0001,4,110.4,0,2026-04-24T19:23:36.447163
ITEM-0004432,ORD-001022,PROD-0012,3,127.67,0,2026-04-24T19:23:36.447167
ITEM-0004433,ORD-001431,PROD-0002,3,191.67,0,2026-04-24T19:23:36.447173
ITEM-0004434,ORD-001834,PROD-0002,3,191.67,0,2026-04-24T19:23:36.447177
ITEM-0004435,ORD-000146,PROD-0021,3,114.51,6.76,2026-04-24T19:23:36.447186
ITEM-0004436,ORD-000763,PROD-0003,2,22.33,0,2026-04-24T19:23:36.447191
ITEM-0004437,ORD-001046,PROD-0003,2,22.33,0,2026-04-24T19:23:36.447196
ITEM-0004438,ORD-000155,PROD-0002,4,191.67,0,2026-04-24T19:23:36.447201
ITEM-0004439,ORD-001501,PROD-0019,1,22.94,2.83,2026-04-24T19:23:36.447207
ITEM-0004440,ORD-001522,PROD-0012,1,127.67,0,2026-04-24T19:23:36.447212
ITEM-0004441,ORD-000521,PROD-0008,3,218.02,0,2026-04-24T19:23:36.447216
ITEM-0004442,ORD-001791,PROD-0025,1,95.46,0,2026-04-24T19:23:36.447222
ITEM-0004443,ORD-001019,PROD-0016,1,263.57,0,2026-04-24T19:23:36.447229
ITEM-0004444,ORD-001945,PROD-0025,3,95.46,0,2026-04-24T19:23:36.447234
ITEM-0004445,ORD-000473,PROD-0004,4,225.69,0,2026-04-24T19:23:36.447239
ITEM-0004446,ORD-000036,PROD-0006,2,60.51,3.72,2026-04-24T19:23:36.447245
ITEM-0004447,ORD-000275,PROD-0014,1,118.27,0,2026-04-24T19:23:36.447250
ITEM-0004448,ORD-000487,PROD-0003,3,22.33,2.4,2026-04-24T19:23:36.447258
ITEM-0004449,ORD-001596,PROD-0011,2,12.34,0,2026-04-24T19:23:36.447266
ITEM-0004450,ORD-000150,PROD-0001,4,110.4,0,2026-04-24T19:23:36.447271
ITEM-0004451,ORD-000113,PROD-0011,1,12.34,0,2026-04-24T19:23:36.447276
ITEM-0004452,ORD-000735,PROD-0011,4,12.34,0,2026-04-24T19:23:36.447281
ITEM-0004453,ORD-000944,PROD-0022,4,136.57,0,2026-04-24T19:23:36.447285
ITEM-0004454,ORD-000442,PROD-0003,3,22.33,0,2026-04-24T19:23:36.447290
ITEM-0004455,ORD-001912,PROD-0023,4,247.1,0,2026-04-24T19:23:36.447294
ITEM-0004456,ORD-001215,PROD-0017,1,209.74,0,2026-04-24T19:23:36.447299
ITEM-0004457,ORD-001877,PROD-0002,1,191.67,0,2026-04-24T19:23:36.447331
ITEM-0004458,ORD-001740,PROD-0010,4,169.89,0,2026-04-24T19:23:36.447337
ITEM-0004459,ORD-000995,PROD-0002,2,191.67,0,2026-04-24T19:23:36.447341
ITEM-0004460,ORD-000425,PROD-0017,1,209.74,0,2026-04-24T19:23:36.447346
ITEM-0004461,ORD-001835,PROD-0002,3,191.67,0,2026-04-24T19:23:36.447360
ITEM-0004462,ORD-000498,PROD-0013,1,204.94,0,2026-04-24T19:23:36.447365
ITEM-0004463,ORD-001041,PROD-0018,1,99.3,0,2026-04-24T19:23:36.447370
ITEM-0004464,ORD-001674,PROD-0016,3,263.57,0,2026-04-24T19:23:36.447375
ITEM-0004465,ORD-000094,PROD-0022,3,136.57,19.07,2026-04-24T19:23:36.447381
ITEM-0004466,ORD-000782,PROD-0012,1,127.67,0,2026-04-24T19:23:36.447386
ITEM-0004467,ORD-001099,PROD-0011,4,12.34,0,2026-04-24T19:23:36.447391
ITEM-0004468,ORD-000361,PROD-0025,2,95.46,0,2026-04-24T19:23:36.447395
ITEM-0004469,ORD-001945,PROD-0017,1,209.74,0,2026-04-24T19:23:36.447399
ITEM-0004470,ORD-000004,PROD-0005,4,212.75,0,2026-04-24T19:23:36.447404
ITEM-0004471,ORD-001933,PROD-0024,1,227.6,0,2026-04-24T19:23:36.447409
ITEM-0004472,ORD-000396,PROD-0010,4,169.89,0,2026-04-24T19:23:36.447413
ITEM-0004473,ORD-000580,PROD-0015,2,168.32,0,2026-04-24T19:23:36.447418
ITEM-0004474,ORD-001490,PROD-0001,4,110.4,0,2026-04-24T19:23:36.447424
ITEM-0004475,ORD-001575,PROD-0024,1,227.6,7.58,2026-04-24T19:23:36.447430
ITEM-0004476,ORD-001226,PROD-0013,4,204.94,16.0,2026-04-24T19:23:36.447436
ITEM-0004477,ORD-000523,PROD-0019,3,22.94,0,2026-04-24T19:23:36.447441
ITEM-0004478,ORD-000419,PROD-0012,3,127.67,0,2026-04-24T19:23:36.447446
ITEM-0004479,ORD-000985,PROD-0014,4,118.27,4.62,2026-04-24T19:23:36.447451
ITEM-0004480,ORD-001055,PROD-0009,1,148.27,8.43,2026-04-24T19:23:36.447459
ITEM-0004481,ORD-000141,PROD-0024,4,227.6,0,2026-04-24T19:23:36.447465
ITEM-0004482,ORD-001830,PROD-0018,3,99.3,0,2026-04-24T19:23:36.447469
ITEM-0004483,ORD-000726,PROD-0004,1,225.69,0,2026-04-24T19:23:36.447474
ITEM-0004484,ORD-001245,PROD-0014,1,118.27,0,2026-04-24T19:23:36.447478
ITEM-0004485,ORD-000622,PROD-0012,4,127.67,0,2026-04-24T19:23:36.447483
ITEM-0004486,ORD-001877,PROD-0008,1,218.02,0,2026-04-24T19:23:36.447487
ITEM-0004487,ORD-001909,PROD-0021,4,114.51,0,2026-04-24T19:23:36.447494
ITEM-0004488,ORD-000276,PROD-0005,1,212.75,0,2026-04-24T19:23:36.447499
ITEM-0004489,ORD-001554,PROD-0012,3,127.67,0,2026-04-24T19:23:36.447503
ITEM-0004490,ORD-001441,PROD-0007,2,231.01,0,2026-04-24T19:23:36.447508
ITEM-0004491,ORD-000038,PROD-0016,4,263.57,0,2026-04-24T19:23:36.447512
ITEM-0004492,ORD-001015,PROD-0022,2,136.57,0,2026-04-24T19:23:36.447517
ITEM-0004493,ORD-001604,PROD-0023,4,247.1,0,2026-04-24T19:23:36.447525
ITEM-0004494,ORD-000580,PROD-0006,4,60.51,0,2026-04-24T19:23:36.447529
ITEM-0004495,ORD-000026,PROD-0018,4,99.3,0,2026-04-24T19:23:36.447534
ITEM-0004496,ORD-000118,PROD-0004,2,225.69,0,2026-04-24T19:23:36.447539
ITEM-0004497,ORD-000658,PROD-0005,3,212.75,9.26,2026-04-24T19:23:36.447545
ITEM-0004498,ORD-000065,PROD-0001,1,110.4,4.9,2026-04-24T19:23:36.447551
ITEM-0004499,ORD-001201,PROD-0017,1,209.74,0,2026-04-24T19:23:36.447556
ITEM-0004500,ORD-001016,PROD-0018,2,99.3,0,2026-04-24T19:23:36.447563
